,game_state,next_state,probability
53189,9-1-1-0-1-15,9-1-0-1-0-17,0.012782561894510226
53190,9-1-1-1-0-15,9-1-0-1-0-17,0.014257199885942401
53191,9-1-1-1-1-14,9-1-0-1-0-17,0.01629295047588321
53192,9-0-0-0-1-18,9-1-0-1-0-18,0.0005892751915144372
53193,9-0-0-1-0-18,9-1-0-1-0-18,0.43167852522639066
53194,9-0-0-1-1-17,9-1-0-1-0-18,0.07570621468926554
53195,9-0-1-0-0-18,9-1-0-1-0-18,0.07056620010630489
53196,9-0-1-0-1-17,9-1-0-1-0-18,0.05151688609044076
53197,9-0-1-1-0-17,9-1-0-1-0-18,0.0020198134077137634
53198,9-0-1-1-1-16,9-1-0-1-0-18,0.0014104372355430183
53199,9-1-0-0-0-18,9-1-0-1-0-18,0.04427449579225044
53200,9-1-0-0-1-17,9-1-0-1-0-18,0.05050660116671784
53201,9-1-0-1-0-17,9-1-0-1-0-18,0.04896806853582555
53202,9-1-0-1-1-16,9-1-0-1-0-18,0.05367186244576571
53203,9-1-1-0-0-17,9-1-0-1-0-18,0.013737063053327237
53204,9-1-1-0-1-16,9-1-0-1-0-18,0.012782561894510226
53205,9-1-1-1-0-16,9-1-0-1-0-18,0.014257199885942401
53206,9-1-1-1-1-15,9-1-0-1-0-18,0.01629295047588321
53207,9-0-0-0-1-19,9-1-0-1-0-19,0.0005892751915144372
53208,9-0-0-1-0-19,9-1-0-1-0-19,0.43167852522639066
53209,9-0-0-1-1-18,9-1-0-1-0-19,0.07570621468926554
53210,9-0-1-0-0-19,9-1-0-1-0-19,0.07056620010630489
53211,9-0-1-0-1-18,9-1-0-1-0-19,0.05151688609044076
53212,9-0-1-1-0-18,9-1-0-1-0-19,0.0020198134077137634
53213,9-0-1-1-1-17,9-1-0-1-0-19,0.0014104372355430183
53214,9-1-0-0-0-19,9-1-0-1-0-19,0.04427449579225044
53215,9-1-0-0-1-18,9-1-0-1-0-19,0.05050660116671784
53216,9-1-0-1-0-18,9-1-0-1-0-19,0.04896806853582555
53217,9-1-0-1-1-17,9-1-0-1-0-19,0.05367186244576571
53218,9-1-1-0-0-18,9-1-0-1-0-19,0.013737063053327237
53219,9-1-1-0-1-17,9-1-0-1-0-19,0.012782561894510226
53220,9-1-1-1-0-17,9-1-0-1-0-19,0.014257199885942401
53221,9-1-1-1-1-16,9-1-0-1-0-19,0.01629295047588321
53222,9-0-0-0-1-2,9-1-0-1-0-2,0.0005892751915144372
53223,9-0-0-1-0-2,9-1-0-1-0-2,0.43167852522639066
53224,9-0-0-1-1-1,9-1-0-1-0-2,0.07570621468926554
53225,9-0-1-0-0-2,9-1-0-1-0-2,0.07056620010630489
53226,9-0-1-0-1-1,9-1-0-1-0-2,0.05151688609044076
53227,9-0-1-1-0-1,9-1-0-1-0-2,0.0020198134077137634
53228,9-0-1-1-1-0,9-1-0-1-0-2,0.0014104372355430183
53229,9-1-0-0-0-2,9-1-0-1-0-2,0.04427449579225044
53230,9-1-0-0-1-1,9-1-0-1-0-2,0.05050660116671784
53231,9-1-0-1-0-1,9-1-0-1-0-2,0.04896806853582555
53232,9-1-0-1-1-0,9-1-0-1-0-2,0.05367186244576571
53233,9-1-1-0-0-1,9-1-0-1-0-2,0.013737063053327237
53234,9-1-1-0-1-0,9-1-0-1-0-2,0.012782561894510226
53235,9-1-1-1-0-0,9-1-0-1-0-2,0.014257199885942401
53236,9-0-0-0-1-20,9-1-0-1-0-20,0.0005892751915144372
53237,9-0-0-1-0-20,9-1-0-1-0-20,0.43167852522639066
53238,9-0-0-1-1-19,9-1-0-1-0-20,0.07570621468926554
53239,9-0-0-1-1-20,9-1-0-1-0-20,0.07570621468926554
53240,9-0-1-0-0-20,9-1-0-1-0-20,0.07056620010630489
53241,9-0-1-0-1-19,9-1-0-1-0-20,0.05151688609044076
53242,9-0-1-0-1-20,9-1-0-1-0-20,0.05151688609044076
53243,9-0-1-1-0-19,9-1-0-1-0-20,0.0020198134077137634
53244,9-0-1-1-0-20,9-1-0-1-0-20,0.0020198134077137634
53245,9-0-1-1-1-18,9-1-0-1-0-20,0.0014104372355430183
53246,9-0-1-1-1-19,9-1-0-1-0-20,0.0014104372355430183
53247,9-0-1-1-1-20,9-1-0-1-0-20,0.0014104372355430183
53248,9-1-0-0-0-20,9-1-0-1-0-20,0.04427449579225044
53249,9-1-0-0-1-19,9-1-0-1-0-20,0.05050660116671784
53250,9-1-0-0-1-20,9-1-0-1-0-20,0.05050660116671784
53251,9-1-0-1-0-19,9-1-0-1-0-20,0.04896806853582555
53252,9-1-0-1-0-20,9-1-0-1-0-20,0.04896806853582555
53253,9-1-0-1-1-18,9-1-0-1-0-20,0.05367186244576571
53254,9-1-0-1-1-19,9-1-0-1-0-20,0.05367186244576571
53255,9-1-0-1-1-20,9-1-0-1-0-20,0.05367186244576571
53256,9-1-1-0-0-19,9-1-0-1-0-20,0.013737063053327237
53257,9-1-1-0-0-20,9-1-0-1-0-20,0.013737063053327237
53258,9-1-1-0-1-18,9-1-0-1-0-20,0.012782561894510226
53259,9-1-1-0-1-19,9-1-0-1-0-20,0.012782561894510226
53260,9-1-1-0-1-20,9-1-0-1-0-20,0.012782561894510226
53261,9-1-1-1-0-18,9-1-0-1-0-20,0.014257199885942401
53262,9-1-1-1-0-19,9-1-0-1-0-20,0.014257199885942401
53263,9-1-1-1-0-20,9-1-0-1-0-20,0.014257199885942401
53264,9-1-1-1-1-17,9-1-0-1-0-20,0.01629295047588321
53265,9-1-1-1-1-18,9-1-0-1-0-20,0.01629295047588321
53266,9-1-1-1-1-19,9-1-0-1-0-20,0.01629295047588321
53267,9-1-1-1-1-20,9-1-0-1-0-20,0.01629295047588321
53268,9-0-0-0-1-3,9-1-0-1-0-3,0.0005892751915144372
53269,9-0-0-1-0-3,9-1-0-1-0-3,0.43167852522639066
53270,9-0-0-1-1-2,9-1-0-1-0-3,0.07570621468926554
53271,9-0-1-0-0-3,9-1-0-1-0-3,0.07056620010630489
53272,9-0-1-0-1-2,9-1-0-1-0-3,0.05151688609044076
53273,9-0-1-1-0-2,9-1-0-1-0-3,0.0020198134077137634
53274,9-0-1-1-1-1,9-1-0-1-0-3,0.0014104372355430183
53275,9-1-0-0-0-3,9-1-0-1-0-3,0.04427449579225044
53276,9-1-0-0-1-2,9-1-0-1-0-3,0.05050660116671784
53277,9-1-0-1-0-2,9-1-0-1-0-3,0.04896806853582555
53278,9-1-0-1-1-1,9-1-0-1-0-3,0.05367186244576571
53279,9-1-1-0-0-2,9-1-0-1-0-3,0.013737063053327237
53280,9-1-1-0-1-1,9-1-0-1-0-3,0.012782561894510226
53281,9-1-1-1-0-1,9-1-0-1-0-3,0.014257199885942401
53282,9-1-1-1-1-0,9-1-0-1-0-3,0.01629295047588321
53283,9-0-0-0-1-4,9-1-0-1-0-4,0.0005892751915144372
53284,9-0-0-1-0-4,9-1-0-1-0-4,0.43167852522639066
53285,9-0-0-1-1-3,9-1-0-1-0-4,0.07570621468926554
53286,9-0-1-0-0-4,9-1-0-1-0-4,0.07056620010630489
53287,9-0-1-0-1-3,9-1-0-1-0-4,0.05151688609044076
53288,9-0-1-1-0-3,9-1-0-1-0-4,0.0020198134077137634
53289,9-0-1-1-1-2,9-1-0-1-0-4,0.0014104372355430183
53290,9-1-0-0-0-4,9-1-0-1-0-4,0.04427449579225044
53291,9-1-0-0-1-3,9-1-0-1-0-4,0.05050660116671784
53292,9-1-0-1-0-3,9-1-0-1-0-4,0.04896806853582555
53293,9-1-0-1-1-2,9-1-0-1-0-4,0.05367186244576571
53294,9-1-1-0-0-3,9-1-0-1-0-4,0.013737063053327237
53295,9-1-1-0-1-2,9-1-0-1-0-4,0.012782561894510226
53296,9-1-1-1-0-2,9-1-0-1-0-4,0.014257199885942401
53297,9-1-1-1-1-1,9-1-0-1-0-4,0.01629295047588321
53298,9-0-0-0-1-5,9-1-0-1-0-5,0.0005892751915144372
53299,9-0-0-1-0-5,9-1-0-1-0-5,0.43167852522639066
53300,9-0-0-1-1-4,9-1-0-1-0-5,0.07570621468926554
53301,9-0-1-0-0-5,9-1-0-1-0-5,0.07056620010630489
53302,9-0-1-0-1-4,9-1-0-1-0-5,0.05151688609044076
53303,9-0-1-1-0-4,9-1-0-1-0-5,0.0020198134077137634
53304,9-0-1-1-1-3,9-1-0-1-0-5,0.0014104372355430183
53305,9-1-0-0-0-5,9-1-0-1-0-5,0.04427449579225044
53306,9-1-0-0-1-4,9-1-0-1-0-5,0.05050660116671784
53307,9-1-0-1-0-4,9-1-0-1-0-5,0.04896806853582555
53308,9-1-0-1-1-3,9-1-0-1-0-5,0.05367186244576571
53309,9-1-1-0-0-4,9-1-0-1-0-5,0.013737063053327237
53310,9-1-1-0-1-3,9-1-0-1-0-5,0.012782561894510226
53311,9-1-1-1-0-3,9-1-0-1-0-5,0.014257199885942401
53312,9-1-1-1-1-2,9-1-0-1-0-5,0.01629295047588321
53313,9-0-0-0-1-6,9-1-0-1-0-6,0.0005892751915144372
53314,9-0-0-1-0-6,9-1-0-1-0-6,0.43167852522639066
53315,9-0-0-1-1-5,9-1-0-1-0-6,0.07570621468926554
53316,9-0-1-0-0-6,9-1-0-1-0-6,0.07056620010630489
53317,9-0-1-0-1-5,9-1-0-1-0-6,0.05151688609044076
53318,9-0-1-1-0-5,9-1-0-1-0-6,0.0020198134077137634
53319,9-0-1-1-1-4,9-1-0-1-0-6,0.0014104372355430183
53320,9-1-0-0-0-6,9-1-0-1-0-6,0.04427449579225044
53321,9-1-0-0-1-5,9-1-0-1-0-6,0.05050660116671784
53322,9-1-0-1-0-5,9-1-0-1-0-6,0.04896806853582555
53323,9-1-0-1-1-4,9-1-0-1-0-6,0.05367186244576571
53324,9-1-1-0-0-5,9-1-0-1-0-6,0.013737063053327237
53325,9-1-1-0-1-4,9-1-0-1-0-6,0.012782561894510226
53326,9-1-1-1-0-4,9-1-0-1-0-6,0.014257199885942401
53327,9-1-1-1-1-3,9-1-0-1-0-6,0.01629295047588321
53328,9-0-0-0-1-7,9-1-0-1-0-7,0.0005892751915144372
53329,9-0-0-1-0-7,9-1-0-1-0-7,0.43167852522639066
53330,9-0-0-1-1-6,9-1-0-1-0-7,0.07570621468926554
53331,9-0-1-0-0-7,9-1-0-1-0-7,0.07056620010630489
53332,9-0-1-0-1-6,9-1-0-1-0-7,0.05151688609044076
53333,9-0-1-1-0-6,9-1-0-1-0-7,0.0020198134077137634
53334,9-0-1-1-1-5,9-1-0-1-0-7,0.0014104372355430183
53335,9-1-0-0-0-7,9-1-0-1-0-7,0.04427449579225044
53336,9-1-0-0-1-6,9-1-0-1-0-7,0.05050660116671784
53337,9-1-0-1-0-6,9-1-0-1-0-7,0.04896806853582555
53338,9-1-0-1-1-5,9-1-0-1-0-7,0.05367186244576571
53339,9-1-1-0-0-6,9-1-0-1-0-7,0.013737063053327237
53340,9-1-1-0-1-5,9-1-0-1-0-7,0.012782561894510226
53341,9-1-1-1-0-5,9-1-0-1-0-7,0.014257199885942401
53342,9-1-1-1-1-4,9-1-0-1-0-7,0.01629295047588321
53343,9-0-0-0-1-8,9-1-0-1-0-8,0.0005892751915144372
53344,9-0-0-1-0-8,9-1-0-1-0-8,0.43167852522639066
53345,9-0-0-1-1-7,9-1-0-1-0-8,0.07570621468926554
53346,9-0-1-0-0-8,9-1-0-1-0-8,0.07056620010630489
53347,9-0-1-0-1-7,9-1-0-1-0-8,0.05151688609044076
53348,9-0-1-1-0-7,9-1-0-1-0-8,0.0020198134077137634
53349,9-0-1-1-1-6,9-1-0-1-0-8,0.0014104372355430183
53350,9-1-0-0-0-8,9-1-0-1-0-8,0.04427449579225044
53351,9-1-0-0-1-7,9-1-0-1-0-8,0.05050660116671784
53352,9-1-0-1-0-7,9-1-0-1-0-8,0.04896806853582555
53353,9-1-0-1-1-6,9-1-0-1-0-8,0.05367186244576571
53354,9-1-1-0-0-7,9-1-0-1-0-8,0.013737063053327237
53355,9-1-1-0-1-6,9-1-0-1-0-8,0.012782561894510226
53356,9-1-1-1-0-6,9-1-0-1-0-8,0.014257199885942401
53357,9-1-1-1-1-5,9-1-0-1-0-8,0.01629295047588321
53358,9-0-0-0-1-9,9-1-0-1-0-9,0.0005892751915144372
53359,9-0-0-1-0-9,9-1-0-1-0-9,0.43167852522639066
53360,9-0-0-1-1-8,9-1-0-1-0-9,0.07570621468926554
53361,9-0-1-0-0-9,9-1-0-1-0-9,0.07056620010630489
53362,9-0-1-0-1-8,9-1-0-1-0-9,0.05151688609044076
53363,9-0-1-1-0-8,9-1-0-1-0-9,0.0020198134077137634
53364,9-0-1-1-1-7,9-1-0-1-0-9,0.0014104372355430183
53365,9-1-0-0-0-9,9-1-0-1-0-9,0.04427449579225044
53366,9-1-0-0-1-8,9-1-0-1-0-9,0.05050660116671784
53367,9-1-0-1-0-8,9-1-0-1-0-9,0.04896806853582555
53368,9-1-0-1-1-7,9-1-0-1-0-9,0.05367186244576571
53369,9-1-1-0-0-8,9-1-0-1-0-9,0.013737063053327237
53370,9-1-1-0-1-7,9-1-0-1-0-9,0.012782561894510226
53371,9-1-1-1-0-7,9-1-0-1-0-9,0.014257199885942401
53372,9-1-1-1-1-6,9-1-0-1-0-9,0.01629295047588321
53373,9-0-0-1-1-0,9-1-0-1-1-0,0.4056497175141243
53374,9-0-1-0-1-0,9-1-0-1-1-0,0.031482541499713794
53375,9-0-1-1-0-0,9-1-0-1-1-0,0.09050687698374531
53376,9-1-0-0-1-0,9-1-0-1-1-0,0.00015351550506601167
53377,9-1-0-1-0-0,9-1-0-1-1-0,0.003358644859813084
53378,9-1-1-0-0-0,9-1-0-1-1-0,0.032960638430524956
53379,9-0-0-1-1-1,9-1-0-1-1-1,0.4056497175141243
53380,9-0-1-0-1-1,9-1-0-1-1-1,0.031482541499713794
53381,9-0-1-1-0-1,9-1-0-1-1-1,0.09050687698374531
53382,9-0-1-1-1-0,9-1-0-1-1-1,0.04830747531734838
53383,9-1-0-0-1-1,9-1-0-1-1-1,0.00015351550506601167
53384,9-1-0-1-0-1,9-1-0-1-1-1,0.003358644859813084
53385,9-1-0-1-1-0,9-1-0-1-1-1,0.004981520167121967
53386,9-1-1-0-0-1,9-1-0-1-1-1,0.032960638430524956
53387,9-1-1-0-1-0,9-1-0-1-1-1,0.037271259418729816
53388,9-1-1-1-0-0,9-1-0-1-1-1,0.035528942115768465
53389,9-0-0-1-1-10,9-1-0-1-1-10,0.4056497175141243
53390,9-0-1-0-1-10,9-1-0-1-1-10,0.031482541499713794
53391,9-0-1-1-0-10,9-1-0-1-1-10,0.09050687698374531
53392,9-0-1-1-1-9,9-1-0-1-1-10,0.04830747531734838
53393,9-1-0-0-1-10,9-1-0-1-1-10,0.00015351550506601167
53394,9-1-0-1-0-10,9-1-0-1-1-10,0.003358644859813084
53395,9-1-0-1-1-9,9-1-0-1-1-10,0.004981520167121967
53396,9-1-1-0-0-10,9-1-0-1-1-10,0.032960638430524956
53397,9-1-1-0-1-9,9-1-0-1-1-10,0.037271259418729816
53398,9-1-1-1-0-9,9-1-0-1-1-10,0.035528942115768465
53399,9-1-1-1-1-8,9-1-0-1-1-10,0.04323277948056138
53400,9-0-0-1-1-11,9-1-0-1-1-11,0.4056497175141243
53401,9-0-1-0-1-11,9-1-0-1-1-11,0.031482541499713794
53402,9-0-1-1-0-11,9-1-0-1-1-11,0.09050687698374531
53403,9-0-1-1-1-10,9-1-0-1-1-11,0.04830747531734838
53404,9-1-0-0-1-11,9-1-0-1-1-11,0.00015351550506601167
53405,9-1-0-1-0-11,9-1-0-1-1-11,0.003358644859813084
53406,9-1-0-1-1-10,9-1-0-1-1-11,0.004981520167121967
53407,9-1-1-0-0-11,9-1-0-1-1-11,0.032960638430524956
53408,9-1-1-0-1-10,9-1-0-1-1-11,0.037271259418729816
53409,9-1-1-1-0-10,9-1-0-1-1-11,0.035528942115768465
53410,9-1-1-1-1-9,9-1-0-1-1-11,0.04323277948056138
53411,9-0-0-1-1-12,9-1-0-1-1-12,0.4056497175141243
53412,9-0-1-0-1-12,9-1-0-1-1-12,0.031482541499713794
53413,9-0-1-1-0-12,9-1-0-1-1-12,0.09050687698374531
53414,9-0-1-1-1-11,9-1-0-1-1-12,0.04830747531734838
53415,9-1-0-0-1-12,9-1-0-1-1-12,0.00015351550506601167
53416,9-1-0-1-0-12,9-1-0-1-1-12,0.003358644859813084
53417,9-1-0-1-1-11,9-1-0-1-1-12,0.004981520167121967
53418,9-1-1-0-0-12,9-1-0-1-1-12,0.032960638430524956
53419,9-1-1-0-1-11,9-1-0-1-1-12,0.037271259418729816
53420,9-1-1-1-0-11,9-1-0-1-1-12,0.035528942115768465
53421,9-1-1-1-1-10,9-1-0-1-1-12,0.04323277948056138
53422,9-0-0-1-1-13,9-1-0-1-1-13,0.4056497175141243
53423,9-0-1-0-1-13,9-1-0-1-1-13,0.031482541499713794
53424,9-0-1-1-0-13,9-1-0-1-1-13,0.09050687698374531
53425,9-0-1-1-1-12,9-1-0-1-1-13,0.04830747531734838
53426,9-1-0-0-1-13,9-1-0-1-1-13,0.00015351550506601167
53427,9-1-0-1-0-13,9-1-0-1-1-13,0.003358644859813084
53428,9-1-0-1-1-12,9-1-0-1-1-13,0.004981520167121967
53429,9-1-1-0-0-13,9-1-0-1-1-13,0.032960638430524956
53430,9-1-1-0-1-12,9-1-0-1-1-13,0.037271259418729816
53431,9-1-1-1-0-12,9-1-0-1-1-13,0.035528942115768465
53432,9-1-1-1-1-11,9-1-0-1-1-13,0.04323277948056138
53433,9-0-0-1-1-14,9-1-0-1-1-14,0.4056497175141243
53434,9-0-1-0-1-14,9-1-0-1-1-14,0.031482541499713794
53435,9-0-1-1-0-14,9-1-0-1-1-14,0.09050687698374531
53436,9-0-1-1-1-13,9-1-0-1-1-14,0.04830747531734838
53437,9-1-0-0-1-14,9-1-0-1-1-14,0.00015351550506601167
53438,9-1-0-1-0-14,9-1-0-1-1-14,0.003358644859813084
53439,9-1-0-1-1-13,9-1-0-1-1-14,0.004981520167121967
53440,9-1-1-0-0-14,9-1-0-1-1-14,0.032960638430524956
53441,9-1-1-0-1-13,9-1-0-1-1-14,0.037271259418729816
53442,9-1-1-1-0-13,9-1-0-1-1-14,0.035528942115768465
53443,9-1-1-1-1-12,9-1-0-1-1-14,0.04323277948056138
53444,9-0-0-1-1-15,9-1-0-1-1-15,0.4056497175141243
53445,9-0-1-0-1-15,9-1-0-1-1-15,0.031482541499713794
53446,9-0-1-1-0-15,9-1-0-1-1-15,0.09050687698374531
53447,9-0-1-1-1-14,9-1-0-1-1-15,0.04830747531734838
53448,9-1-0-0-1-15,9-1-0-1-1-15,0.00015351550506601167
53449,9-1-0-1-0-15,9-1-0-1-1-15,0.003358644859813084
53450,9-1-0-1-1-14,9-1-0-1-1-15,0.004981520167121967
53451,9-1-1-0-0-15,9-1-0-1-1-15,0.032960638430524956
53452,9-1-1-0-1-14,9-1-0-1-1-15,0.037271259418729816
53453,9-1-1-1-0-14,9-1-0-1-1-15,0.035528942115768465
53454,9-1-1-1-1-13,9-1-0-1-1-15,0.04323277948056138
53455,9-0-0-1-1-16,9-1-0-1-1-16,0.4056497175141243
53456,9-0-1-0-1-16,9-1-0-1-1-16,0.031482541499713794
53457,9-0-1-1-0-16,9-1-0-1-1-16,0.09050687698374531
53458,9-0-1-1-1-15,9-1-0-1-1-16,0.04830747531734838
53459,9-1-0-0-1-16,9-1-0-1-1-16,0.00015351550506601167
53460,9-1-0-1-0-16,9-1-0-1-1-16,0.003358644859813084
53461,9-1-0-1-1-15,9-1-0-1-1-16,0.004981520167121967
53462,9-1-1-0-0-16,9-1-0-1-1-16,0.032960638430524956
53463,9-1-1-0-1-15,9-1-0-1-1-16,0.037271259418729816
53464,9-1-1-1-0-15,9-1-0-1-1-16,0.035528942115768465
53465,9-1-1-1-1-14,9-1-0-1-1-16,0.04323277948056138
53466,9-0-0-1-1-17,9-1-0-1-1-17,0.4056497175141243
53467,9-0-1-0-1-17,9-1-0-1-1-17,0.031482541499713794
53468,9-0-1-1-0-17,9-1-0-1-1-17,0.09050687698374531
53469,9-0-1-1-1-16,9-1-0-1-1-17,0.04830747531734838
53470,9-1-0-0-1-17,9-1-0-1-1-17,0.00015351550506601167
53471,9-1-0-1-0-17,9-1-0-1-1-17,0.003358644859813084
53472,9-1-0-1-1-16,9-1-0-1-1-17,0.004981520167121967
53473,9-1-1-0-0-17,9-1-0-1-1-17,0.032960638430524956
53474,9-1-1-0-1-16,9-1-0-1-1-17,0.037271259418729816
53475,9-1-1-1-0-16,9-1-0-1-1-17,0.035528942115768465
53476,9-1-1-1-1-15,9-1-0-1-1-17,0.04323277948056138
53477,9-0-0-1-1-18,9-1-0-1-1-18,0.4056497175141243
53478,9-0-1-0-1-18,9-1-0-1-1-18,0.031482541499713794
53479,9-0-1-1-0-18,9-1-0-1-1-18,0.09050687698374531
53480,9-0-1-1-1-17,9-1-0-1-1-18,0.04830747531734838
53481,9-1-0-0-1-18,9-1-0-1-1-18,0.00015351550506601167
53482,9-1-0-1-0-18,9-1-0-1-1-18,0.003358644859813084
53483,9-1-0-1-1-17,9-1-0-1-1-18,0.004981520167121967
53484,9-1-1-0-0-18,9-1-0-1-1-18,0.032960638430524956
53485,9-1-1-0-1-17,9-1-0-1-1-18,0.037271259418729816
53486,9-1-1-1-0-17,9-1-0-1-1-18,0.035528942115768465
53487,9-1-1-1-1-16,9-1-0-1-1-18,0.04323277948056138
53488,9-0-0-1-1-19,9-1-0-1-1-19,0.4056497175141243
53489,9-0-1-0-1-19,9-1-0-1-1-19,0.031482541499713794
53490,9-0-1-1-0-19,9-1-0-1-1-19,0.09050687698374531
53491,9-0-1-1-1-18,9-1-0-1-1-19,0.04830747531734838
53492,9-1-0-0-1-19,9-1-0-1-1-19,0.00015351550506601167
53493,9-1-0-1-0-19,9-1-0-1-1-19,0.003358644859813084
53494,9-1-0-1-1-18,9-1-0-1-1-19,0.004981520167121967
53495,9-1-1-0-0-19,9-1-0-1-1-19,0.032960638430524956
53496,9-1-1-0-1-18,9-1-0-1-1-19,0.037271259418729816
53497,9-1-1-1-0-18,9-1-0-1-1-19,0.035528942115768465
53498,9-1-1-1-1-17,9-1-0-1-1-19,0.04323277948056138
53499,9-0-0-1-1-2,9-1-0-1-1-2,0.4056497175141243
53500,9-0-1-0-1-2,9-1-0-1-1-2,0.031482541499713794
53501,9-0-1-1-0-2,9-1-0-1-1-2,0.09050687698374531
53502,9-0-1-1-1-1,9-1-0-1-1-2,0.04830747531734838
53503,9-1-0-0-1-2,9-1-0-1-1-2,0.00015351550506601167
53504,9-1-0-1-0-2,9-1-0-1-1-2,0.003358644859813084
53505,9-1-0-1-1-1,9-1-0-1-1-2,0.004981520167121967
53506,9-1-1-0-0-2,9-1-0-1-1-2,0.032960638430524956
53507,9-1-1-0-1-1,9-1-0-1-1-2,0.037271259418729816
53508,9-1-1-1-0-1,9-1-0-1-1-2,0.035528942115768465
53509,9-1-1-1-1-0,9-1-0-1-1-2,0.04323277948056138
53510,9-0-0-1-1-20,9-1-0-1-1-20,0.4056497175141243
53511,9-0-1-0-1-20,9-1-0-1-1-20,0.031482541499713794
53512,9-0-1-1-0-20,9-1-0-1-1-20,0.09050687698374531
53513,9-0-1-1-1-19,9-1-0-1-1-20,0.04830747531734838
53514,9-0-1-1-1-20,9-1-0-1-1-20,0.04830747531734838
53515,9-1-0-0-1-20,9-1-0-1-1-20,0.00015351550506601167
53516,9-1-0-1-0-20,9-1-0-1-1-20,0.003358644859813084
53517,9-1-0-1-1-19,9-1-0-1-1-20,0.004981520167121967
53518,9-1-0-1-1-20,9-1-0-1-1-20,0.004981520167121967
53519,9-1-1-0-0-20,9-1-0-1-1-20,0.032960638430524956
53520,9-1-1-0-1-19,9-1-0-1-1-20,0.037271259418729816
53521,9-1-1-0-1-20,9-1-0-1-1-20,0.037271259418729816
53522,9-1-1-1-0-19,9-1-0-1-1-20,0.035528942115768465
53523,9-1-1-1-0-20,9-1-0-1-1-20,0.035528942115768465
53524,9-1-1-1-1-18,9-1-0-1-1-20,0.04323277948056138
53525,9-1-1-1-1-19,9-1-0-1-1-20,0.04323277948056138
53526,9-1-1-1-1-20,9-1-0-1-1-20,0.04323277948056138
53527,9-0-0-1-1-3,9-1-0-1-1-3,0.4056497175141243
53528,9-0-1-0-1-3,9-1-0-1-1-3,0.031482541499713794
53529,9-0-1-1-0-3,9-1-0-1-1-3,0.09050687698374531
53530,9-0-1-1-1-2,9-1-0-1-1-3,0.04830747531734838
53531,9-1-0-0-1-3,9-1-0-1-1-3,0.00015351550506601167
53532,9-1-0-1-0-3,9-1-0-1-1-3,0.003358644859813084
53533,9-1-0-1-1-2,9-1-0-1-1-3,0.004981520167121967
53534,9-1-1-0-0-3,9-1-0-1-1-3,0.032960638430524956
53535,9-1-1-0-1-2,9-1-0-1-1-3,0.037271259418729816
53536,9-1-1-1-0-2,9-1-0-1-1-3,0.035528942115768465
53537,9-1-1-1-1-1,9-1-0-1-1-3,0.04323277948056138
53538,9-0-0-1-1-4,9-1-0-1-1-4,0.4056497175141243
53539,9-0-1-0-1-4,9-1-0-1-1-4,0.031482541499713794
53540,9-0-1-1-0-4,9-1-0-1-1-4,0.09050687698374531
53541,9-0-1-1-1-3,9-1-0-1-1-4,0.04830747531734838
53542,9-1-0-0-1-4,9-1-0-1-1-4,0.00015351550506601167
53543,9-1-0-1-0-4,9-1-0-1-1-4,0.003358644859813084
53544,9-1-0-1-1-3,9-1-0-1-1-4,0.004981520167121967
53545,9-1-1-0-0-4,9-1-0-1-1-4,0.032960638430524956
53546,9-1-1-0-1-3,9-1-0-1-1-4,0.037271259418729816
53547,9-1-1-1-0-3,9-1-0-1-1-4,0.035528942115768465
53548,9-1-1-1-1-2,9-1-0-1-1-4,0.04323277948056138
53549,9-0-0-1-1-5,9-1-0-1-1-5,0.4056497175141243
53550,9-0-1-0-1-5,9-1-0-1-1-5,0.031482541499713794
53551,9-0-1-1-0-5,9-1-0-1-1-5,0.09050687698374531
53552,9-0-1-1-1-4,9-1-0-1-1-5,0.04830747531734838
53553,9-1-0-0-1-5,9-1-0-1-1-5,0.00015351550506601167
53554,9-1-0-1-0-5,9-1-0-1-1-5,0.003358644859813084
53555,9-1-0-1-1-4,9-1-0-1-1-5,0.004981520167121967
53556,9-1-1-0-0-5,9-1-0-1-1-5,0.032960638430524956
53557,9-1-1-0-1-4,9-1-0-1-1-5,0.037271259418729816
53558,9-1-1-1-0-4,9-1-0-1-1-5,0.035528942115768465
53559,9-1-1-1-1-3,9-1-0-1-1-5,0.04323277948056138
53560,9-0-0-1-1-6,9-1-0-1-1-6,0.4056497175141243
53561,9-0-1-0-1-6,9-1-0-1-1-6,0.031482541499713794
53562,9-0-1-1-0-6,9-1-0-1-1-6,0.09050687698374531
53563,9-0-1-1-1-5,9-1-0-1-1-6,0.04830747531734838
53564,9-1-0-0-1-6,9-1-0-1-1-6,0.00015351550506601167
53565,9-1-0-1-0-6,9-1-0-1-1-6,0.003358644859813084
53566,9-1-0-1-1-5,9-1-0-1-1-6,0.004981520167121967
53567,9-1-1-0-0-6,9-1-0-1-1-6,0.032960638430524956
53568,9-1-1-0-1-5,9-1-0-1-1-6,0.037271259418729816
53569,9-1-1-1-0-5,9-1-0-1-1-6,0.035528942115768465
53570,9-1-1-1-1-4,9-1-0-1-1-6,0.04323277948056138
53571,9-0-0-1-1-7,9-1-0-1-1-7,0.4056497175141243
53572,9-0-1-0-1-7,9-1-0-1-1-7,0.031482541499713794
53573,9-0-1-1-0-7,9-1-0-1-1-7,0.09050687698374531
53574,9-0-1-1-1-6,9-1-0-1-1-7,0.04830747531734838
53575,9-1-0-0-1-7,9-1-0-1-1-7,0.00015351550506601167
